10 OH 4 13314.019707 1.996327 -0.996327
11 OH 4 13314.019707 1.998569 -0.998569
12 OH 4 13314.019707 2.000810 -1.000810
13 OH 4 13314.019707 2.003051 -1.003051
14 OH 4 13314.019707 2.005292 -1.005292
15 OH 4 13314.019707 2.007534 -1.007534
16 OH 4 13314.019707 2.009775 -1.009775
17 OH 4 13308.607418 2.010455 -1.010455
18 OH 4 13308.607418 2.012692 -1.012692
19 OH 4 13308.607418 2.014930 -1.014930
20 OH 4 13308.607418 2.017168 -1.017168
21 OH 4 13314.019707 2.020135 -1.020135
22 OH 4 13314.019707 2.022373 -1.022373
23 OH 4 13314.019707 2.024611 -1.024611
24 OH 4 13314.019707 2.026849 -1.026849
25 OH 4 13314.019707 2.029087 -1.029087
26 OH 4 13305.893608 2.029625 -1.029625
27 OH 4 13305.893608 2.031863 -1.031863
28 OH 4 13305.893608 2.034101 -1.034101
29 OH 4 13305.893608 2.036338 -1.036338
30 OH 4 13305.893608 2.038576 -1.038576
31 OH 4 13298.310249 2.039038 -1.039038
32 OH 4 13298.310249 2.041275 -1.041275
33 OH 4 13298.310249 2.043512 -1.043512
34 OH 4 13298.310249 2.045749 -1.045749
35 OH 4 13298.310249 2.047986 -1.047986
36 OH 4 13291.269767 2.048339 -1.048339
37 OH 4 13291.269767 2.050575 -1.050575
38 OH 4 13291.269767 2.052810 -1.052810
39 OH 4 13291.269767 2.055046 -1.055046
40 OH 4 13286.943709 2.055362 -1.055362
41 OH 4 13286.943709 2.057597 -1.057597
42 OH 4 13286.943709 2.059832 -1.059832
43 OH 4 13286.943709 2.062067 -1.062067
44 OH 4 13286.943709 2.064302 -1.064302
45 OH 4 13286.943709 2.066537 -1.066537
46 OH 4 13286.943709 2.068773 -1.068773
47 OH 4 13194.757222 2.067023 -1.067023
48 OH 4 13177.435306 2.063445 -1.063445
49 OH 4 13167.680818 2.063690 -1.063690
50 OH 4 12809.453173 2.015988 -1.015988
51 OH 4 12852.882251 2.014601 -1.014601
52 OH 4 12830.642615 2.013118 -1.013118
53 OH 4 13880.892890 2.021056 -1.021056
54 OH 4 17255.282931 2.028868 -1.028868
55 OH 4 17337.898557 2.015783 -1.015783
56 OH 4 17628.843401 2.025198 -1.025198
57 OH 4 17628.843401 2.028008 -1.028008
58 OH 4 17628.843401 2.030817 -1.030817
59 OH 4 17628.843401 2.033626 -1.033626
60 OH 4 17628.843401 2.036435 -1.036435
61 OH 4 17628.843401 2.039244 -1.039244
62 OH 4 17628.843401 2.042053 -1.042053
63 OH 4 17628.843401 2.044862 -1.044862
64 OH 4 17628.843401 2.047671 -1.047671
65 OH 4 17628.843401 2.050480 -1.050480
66 OH 4 17628.843401 2.053289 -1.053289
67 OH 4 17628.843401 2.056098 -1.056098
68 OH 4 17628.843401 2.058907 -1.058907
69 OH 4 17628.843401 2.061716 -1.061716
70 OH 4 17628.843401 2.064525 -1.064525
71 OH 4 17628.843401 2.067334 -1.067334
72 OH 4 17628.843401 2.070144 -1.070144
73 OH 4 17628.843401 2.072953 -1.072953
74 OH 4 17628.843401 2.075762 -1.075762
75 OH 4 17628.843401 2.078571 -1.078571
76 OH 4 17628.843401 2.081380 -1.081380
77 OH 4 17626.688499 2.081179 -1.081179
78 OH 4 17626.688499 2.083991 -1.083991
79 OH 4 17626.688499 2.086803 -1.086803
80 OH 4 17623.989529 2.090533 -1.090533
81 OH 4 17617.508569 2.088940 -1.088940
82 OH 4 17617.508569 2.091765 -1.091765
83 OH 4 17613.726053 2.093527 -1.093527
84 OH 4 17613.726053 2.096356 -1.096356
85 OH 4 17613.726053 2.099186 -1.099186
86 OH 4 17592.604359 2.103316 -1.103316
87 OH 4 17589.905389 2.106923 -1.106923
88 OH 4 17529.796459 2.104219 -1.104219
89 OH 4 17498.377616 2.112071 -1.112071
90 OH 4 17492.440198 2.107616 -1.107616
91 OH 4 17492.440198 2.110398 -1.110398
92 OH 4 17492.440198 2.113179 -1.113179
93 OH 4 17492.440198 2.115961 -1.115961
94 OH 4 17477.272963 2.119122 -1.119122
95 OH 4 17477.272963 2.121907 -1.121907
96 OH 4 17477.272963 2.124692 -1.124692
97 OH 4 17473.490447 2.129568 -1.129568
98 OH 4 17473.490447 2.132356 -1.132356
99 OH 4 17620.590626 2.135627 -1.135627
100 OH 4 17620.590626 2.138421 -1.138421
101 OH 4 17620.590626 2.141214 -1.141214
102 OH 4 17620.590626 2.144007 -1.144007
103 OH 4 17620.590626 2.146800 -1.146800
104 OH 4 17620.590626 2.149594 -1.149594
105 OH 4 17620.590626 2.152387 -1.152387
106 OH 4 17620.590626 2.155180 -1.155180
107 OH 4 17620.590626 2.157973 -1.157973
108 OH 4 17620.590626 2.160766 -1.160766
109 OH 4 17620.590626 2.163560 -1.163560
110 OH 4 17620.590626 2.166353 -1.166353
111 OH 4 17620.590626 2.169146 -1.169146
112 OH 4 17620.590626 2.171939 -1.171939
113 OH 4 17620.590626 2.174733 -1.174733
114 OH 4 17620.590626 2.177526 -1.177526
115 OH 4 17620.590626 2.180319 -1.180319
116 OH 4 17620.590626 2.183112 -1.183112
117 OH 4 17620.590626 2.185906 -1.185906
118 OH 4 17620.590626 2.188699 -1.188699
119 OH 4 17663.460292 2.187236 -1.187236
120 OH 4 17987.484028 2.176354 -1.176354
121 OH 4 18137.826752 2.172699 -1.172699
122 OH 4 35718.477521 2.304530 -1.304530
123 OH 4 35718.477521 2.307589 -1.307589
124 OH 4 36507.128670 2.301185 -1.301185
125 OH 4 36507.128670 2.304249 -1.304249
126 OH 4 37206.763646 2.302739 -1.302739
127 OH 4 37583.988828 2.296331 -1.296331
128 OH 4 37583.988828 2.299391 -1.299391
129 OH 4 37659.971795 2.299497 -1.299497
130 OH 4 37659.971795 2.302555 -1.302555
131 OH 4 37659.971795 2.305612 -1.305612
132 OH 4 37659.971795 2.308670 -1.308670
133 OH 4 37659.971795 2.311728 -1.311728
134 OH 4 37659.971795 2.314786 -1.314786
135 OH 4 37659.971795 2.317844 -1.317844
136 OH 4 37659.971795 2.320902 -1.320902
137 OH 4 37659.971795 2.323959 -1.323959
138 OH 4 37659.971795 2.327017 -1.327017
139 OH 4 37659.971795 2.330075 -1.330075
140 OH 4 37659.971795 2.333133 -1.333133
141 OH 4 37659.971795 2.336191 -1.336191
142 OH 4 37659.971795 2.339249 -1.339249
143 OH 4 37659.971795 2.342306 -1.342306
144 OH 4 37659.971795 2.345364 -1.345364
145 OH 4 37659.971795 2.348422 -1.348422
146 OH 4 37659.971795 2.351480 -1.351480
147 OH 4 37659.971795 2.354538 -1.354538
148 OH 4 37659.971795 2.357596 -1.357596
149 OH 4 38127.804817 2.342217 -1.342217
150 OH 4 38127.804817 2.345260 -1.345260
151 OH 4 38127.804817 2.348302 -1.348302
152 OH 4 38127.804817 2.351345 -1.351345
153 OH 4 38510.970261 2.340458 -1.340458
154 OH 4 38815.420172 2.327724 -1.327724
155 OH 4 38815.420172 2.330738 -1.330738
156 OH 4 38815.420172 2.333752 -1.333752
157 OH 4 38815.420172 2.336766 -1.336766
158 OH 4 38815.420172 2.339779 -1.339779
159 OH 4 40026.091928 2.300073 -1.300073
160 OH 4 40026.091928 2.303092 -1.303092
161 OH 4 40106.419830 2.307824 -1.307824
162 OH 4 40198.129869 2.306203 -1.306203
163 OH 4 40626.351725 2.293254 -1.293254
164 OH 4 41495.281501 2.265872 -1.265872
165 OH 4 41553.894111 2.266704 -1.266704
166 OH 4 41553.894111 2.269680 -1.269680
167 OH 4 41553.894111 2.272657 -1.272657
168 OH 4 41553.894111 2.275634 -1.275634
169 OH 4 41553.894111 2.278611 -1.278611
170 OH 4 41553.894111 2.281588 -1.281588
171 OH 4 41690.644944 2.278132 -1.278132
172 OH 4 41690.644944 2.281105 -1.281105
173 OH 4 41934.884533 2.281650 -1.281650
174 OH 4 41934.884533 2.284627 -1.284627
175 OH 4 41934.884533 2.287604 -1.287604
176 OH 4 41934.884533 2.290582 -1.290582
177 OH 4 41934.884533 2.293559 -1.293559
178 OH 4 41934.884533 2.296536 -1.296536
179 OH 4 41934.884533 2.299513 -1.299513
180 OH 4 41978.839210 2.301405 -1.301405
181 OH 4 41978.839210 2.304383 -1.304383
182 OH 4 41978.839210 2.307362 -1.307362
183 OH 4 41978.839210 2.310340 -1.310340
184 OH 4 41978.839210 2.313319 -1.313319
185 OH 4 41978.839210 2.316297 -1.316297
186 OH 4 42577.520315 2.308045 -1.308045
187 OH 4 42577.520315 2.311010 -1.311010
188 OH 4 42989.965592 2.302978 -1.302978
189 OH 4 42989.965592 2.305951 -1.305951
190 OH 4 42993.748108 2.307739 -1.307739
191 OH 4 43085.459588 2.307905 -1.307905
192 OH 4 43085.459588 2.310878 -1.310878
193 OH 4 43450.081631 2.299588 -1.299588
194 OH 4 43450.081631 2.302560 -1.302560
195 OH 4 43489.694241 2.304155 -1.304155
196 OH 4 43520.603437 2.304642 -1.304642
197 OH 4 43520.603437 2.307610 -1.307610
198 OH 4 43751.254729 2.304570 -1.304570
199 OH 4 43791.410252 2.306143 -1.306143
200 OH 4 43791.410252 2.309112 -1.309112
201 OH 4 43829.393219 2.310680 -1.310680
202 OH 4 43829.393219 2.313650 -1.313650
203 OH 4 43829.393219 2.316620 -1.316620
204 OH 4 43829.393219 2.319590 -1.319590
205 OH 4 43829.393219 2.322560 -1.322560
206 OH 4 43829.393219 2.325530 -1.325530
207 OH 4 43829.393219 2.328500 -1.328500
208 OH 4 43829.393219 2.331470 -1.331470
209 OH 4 43823.455801 2.335917 -1.335917
210 OH 4 43823.455801 2.338886 -1.338886
211 OH 4 43823.455801 2.341856 -1.341856
212 OH 4 43823.455801 2.344825 -1.344825
213 OH 4 43821.300899 2.350140 -1.350140
214 OH 4 43821.300899 2.353111 -1.353111
215 OH 4 43821.300899 2.356083 -1.356083
216 OH 4 43821.300899 2.359055 -1.359055
217 OH 4 43821.300899 2.362027 -1.362027
218 OH 4 43821.300899 2.364999 -1.364999
219 OH 4 43821.300899 2.367970 -1.367970
220 OH 4 43821.300899 2.370942 -1.370942
221 OH 4 43821.300899 2.373914 -1.373914
222 OH 4 43855.484658 2.374805 -1.374805
223 OH 4 43855.484658 2.377777 -1.377777
224 OH 4 43855.484658 2.380749 -1.380749
225 OH 4 43855.484658 2.383721 -1.383721
226 OH 4 43855.484658 2.386693 -1.386693
227 OH 4 43855.484658 2.389665 -1.389665
228 OH 4 43855.484658 2.392637 -1.392637
229 OH 4 43855.484658 2.395609 -1.395609
230 OH 4 43855.484658 2.398581 -1.398581
231 OH 4 43855.484658 2.401553 -1.401553
232 OH 4 43855.484658 2.404525 -1.404525
233 OH 4 43855.484658 2.407497 -1.407497
234 OH 4 43855.484658 2.410469 -1.410469
235 OH 4 43819.146389 2.421009 -1.421009
236 OH 4 43819.146389 2.423983 -1.423983
237 OH 4 43904.885536 2.429488 -1.429488
238 OH 4 43904.885536 2.432459 -1.432459
239 OH 4 43904.885536 2.435431 -1.435431
240 OH 4 43904.885536 2.438402 -1.438402
241 OH 4 43904.885536 2.441373 -1.441373
242 OH 4 43904.885536 2.444344 -1.444344
243 OH 4 43904.885536 2.447315 -1.447315
244 OH 4 43904.885536 2.450287 -1.450287
245 OH 4 43904.885536 2.453258 -1.453258
246 OH 4 43937.983533 2.454042 -1.454042
247 OH 4 43937.983533 2.457013 -1.457013
248 OH 4 43937.983533 2.459985 -1.459985
249 OH 4 44003.653119 2.461082 -1.461082
250 OH 4 44003.653119 2.464054 -1.464054
251 OH 4 44003.653119 2.467026 -1.467026
252 OH 4 44003.653119 2.469999 -1.469999
253 OH 4 44003.653119 2.472971 -1.472971
254 OH 4 44003.653119 2.475943 -1.475943
255 OH 4 44003.653119 2.478916 -1.478916
256 OH 4 43880.486440 2.490735 -1.490735
257 OH 4 45065.983694 2.418928 -1.418928
258 OH 4 45386.615255 2.397784 -1.397784
259 OH 4 45415.913687 2.395949 -1.395949
260 OH 4 45510.863541 2.405262 -1.405262
261 OH 4 45510.863541 2.408220 -1.408220
262 OH 4 45510.863541 2.411177 -1.411177
263 OH 4 45510.863541 2.414135 -1.414135
264 OH 4 45510.863541 2.417093 -1.417093
265 OH 4 45510.863541 2.420051 -1.420051
266 OH 4 45532.018443 2.421241 -1.421241
267 OH 4 45532.018443 2.424199 -1.424199
268 OH 4 45532.018443 2.427157 -1.427157
269 OH 4 45532.018443 2.430116 -1.430116
270 OH 4 45532.018443 2.433074 -1.433074
271 OH 4 45532.018443 2.436032 -1.436032
272 OH 4 45532.018443 2.438990 -1.438990
273 OH 4 45532.018443 2.441948 -1.441948
274 OH 4 45536.888109 2.443715 -1.443715
275 OH 4 45536.888109 2.446672 -1.446672
276 OH 4 45536.888109 2.449630 -1.449630
277 OH 4 45536.888109 2.452588 -1.452588
278 OH 4 45536.888109 2.455545 -1.455545
279 OH 4 45536.888109 2.458503 -1.458503
280 OH 4 45536.888109 2.461461 -1.461461
281 OH 4 45576.399481 2.452047 -1.452047
282 OH 4 45624.548327 2.433357 -1.433357
283 OH 4 45624.548327 2.436326 -1.436326
284 OH 4 45624.548327 2.439295 -1.439295
285 OH 4 45624.548327 2.442264 -1.442264
286 OH 4 45659.175179 2.432695 -1.432695
287 OH 4 45676.496382 2.431016 -1.431016
288 OH 4 45682.977342 2.430600 -1.430600
289 OH 4 45707.866091 2.424451 -1.424451
290 OH 4 45716.535677 2.425974 -1.425974
291 OH 4 45728.970309 2.423652 -1.423652
292 OH 4 45728.970309 2.426625 -1.426625
293 OH 4 45728.970309 2.429598 -1.429598
294 OH 4 45739.251044 2.428015 -1.428015
295 OH 4 45741.950014 2.429160 -1.429160
296 OH 4 45766.260544 2.420977 -1.420977
297 OH 4 45766.260544 2.423953 -1.423953
298 OH 4 45766.260544 2.426928 -1.426928
299 OH 4 45774.896406 2.425250 -1.425250
300 OH 4 45778.678922 2.426618 -1.426618
301 OH 4 45778.678922 2.429595 -1.429595
302 OH 4 45784.091211 2.430879 -1.430879
303 OH 4 45784.091211 2.433856 -1.433856
304 OH 4 45812.204412 2.423158 -1.423158
305 OH 4 45826.811983 2.421525 -1.421525
306 OH 4 45843.048080 2.418924 -1.418924
307 OH 4 47000.778934 2.087716 -1.087716
308 OH 4 47102.937524 2.068982 -1.068982
309 OH 4 47198.559592 2.056316 -1.056316
310 OH 4 47202.869396 2.057482 -1.057482
311 OH 4 47224.024298 2.060405 -1.060405
312 OH 4 47476.285329 2.004032 -1.004032
313 OH 4 47476.285329 2.007128 -1.007128
314 OH 4 47476.285329 2.010225 -1.010225
315 OH 4 47476.285329 2.013321 -1.013321
316 OH 4 47476.285329 2.016417 -1.016417
317 OH 4 47476.285329 2.019514 -1.019514
318 OH 4 47476.285329 2.022610 -1.022610
319 OH 4 47478.440231 2.025550 -1.025550
320 OH 4 47478.440231 2.028646 -1.028646
321 OH 4 47478.440231 2.031741 -1.031741
322 OH 4 47478.440231 2.034837 -1.034837
323 OH 4 47478.440231 2.037932 -1.037932
324 OH 4 47478.440231 2.041028 -1.041028
325 OH 4 47478.440231 2.044124 -1.044124
326 OH 4 47478.440231 2.047219 -1.047219
327 OH 4 47478.440231 2.050315 -1.050315
328 OH 4 47478.440231 2.053411 -1.053411
329 OH 4 47478.440231 2.056506 -1.056506
330 OH 4 47478.440231 2.059602 -1.059602
331 OH 4 47478.440231 2.062698 -1.062698
332 OH 4 47478.440231 2.065793 -1.065793
333 OH 4 47478.440231 2.068889 -1.068889
334 OH 4 47471.975525 2.073115 -1.073115
335 OH 4 47464.410493 2.076202 -1.076202
336 OH 4 47464.410493 2.079298 -1.079298
337 OH 4 47464.410493 2.082395 -1.082395
338 OH 4 47464.410493 2.085491 -1.085491
339 OH 4 47464.410493 2.088587 -1.088587
340 OH 4 47464.410493 2.091684 -1.091684
341 OH 4 47464.410493 2.094780 -1.094780
342 OH 4 47456.284394 2.098283 -1.098283
343 OH 4 47456.284394 2.101380 -1.101380
344 OH 4 47456.284394 2.104477 -1.104477
345 OH 4 47456.284394 2.107574 -1.107574
346 OH 4 47399.024538 2.119397 -1.119397
347 OH 4 47323.441741 2.140206 -1.140206
348 OH 4 47323.441741 2.143307 -1.143307
349 OH 4 47323.441741 2.146407 -1.146407
350 OH 4 47323.441741 2.149508 -1.149508
351 OH 4 47323.441741 2.152608 -1.152608
352 OH 4 47323.441741 2.155709 -1.155709
353 OH 4 47323.441741 2.158809 -1.158809
354 OH 4 47323.441741 2.161910 -1.161910
355 OH 4 47323.441741 2.165011 -1.165011
356 OH 4 47323.441741 2.168111 -1.168111
357 OH 4 47323.441741 2.171212 -1.171212
358 OH 4 47323.441741 2.174312 -1.174312
