psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
657	24	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_51_ENDKEY	681	0	681	1	681,	8285,	0,
660	21	0	0	0	0	0	0	++	91407-(circular)	26561	24846	25527	ATP6_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_78_ENDKEY	681	0	681	1	681,	24846,	0,
660	21	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_78_ENDKEY	681	0	681	1	681,	8285,	0,
679	2	0	0	0	0	0	0	++	91407-(circular)	26561	24846	25527	ATP6_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_35_ENDKEY	681	0	681	1	681,	24846,	0,
679	2	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_35_ENDKEY	681	0	681	1	681,	8285,	0,
672	9	0	0	0	0	0	0	++	91407-(circular)	26561	24846	25527	ATP6_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_34_ENDKEY	681	0	681	1	681,	24846,	0,
672	9	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_34_ENDKEY	681	0	681	1	681,	8285,	0,
672	9	0	0	0	0	0	0	++	91407-(circular)	26561	24846	25527	ATP6_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	681	0	681	1	681,	24846,	0,
672	9	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	681	0	681	1	681,	8285,	0,
267	29	0	0	0	0	0	0	++	91407-(circular)	26561	10235	10531	ND4L_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_71_ENDKEY	297	1	297	1	296,	10235,	1,
280	17	0	0	0	0	0	0	++	91407-(circular)	26561	10234	10531	ND4L_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_70_ENDKEY	297	0	297	1	297,	10234,	0,
251	46	0	0	0	0	0	0	++	91407-(circular)	26561	10234	10531	ND4L_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_80_ENDKEY	297	0	297	1	297,	10234,	0,
297	0	0	0	0	0	0	0	++	91407-(circular)	26561	10234	10531	ND4L_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_52_ENDKEY	297	0	297	1	297,	10234,	0,
290	7	0	0	0	0	0	0	++	91407-(circular)	26561	10234	10531	ND4L_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_51_ENDKEY	297	0	297	1	297,	10234,	0,
290	7	0	0	0	0	0	0	++	91407-(circular)	26561	10234	10531	ND4L_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_53_ENDKEY	297	0	297	1	297,	10234,	0,
1105	35	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_039090.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_109_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1096	44	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_026992.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_96_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1092	45	0	0	0	0	0	0	++	91407-(circular)	26561	14508	15645	CYTB_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_95_ENDKEY	1140	3	1140	1	1137,	14508,	3,
1087	53	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_023541.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_122_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1094	46	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_122_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1121	19	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_67_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1124	16	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_74_ENDKEY	1140	0	1140	1	1140,	14505,	0,
634	54	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_49_ENDKEY	688	0	688	1	688,	23929,	0,
634	54	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_49_ENDKEY	688	0	688	1	688,	7368,	0,
671	17	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_039090.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_62_ENDKEY	688	0	688	1	688,	23929,	0,
671	17	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_039090.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_62_ENDKEY	688	0	688	1	688,	7368,	0,
670	18	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_026992.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_44_ENDKEY	688	0	688	1	688,	23929,	0,
670	18	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_026992.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_44_ENDKEY	688	0	688	1	688,	7368,	0,
665	23	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_43_ENDKEY	688	0	688	1	688,	23929,	0,
665	23	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_43_ENDKEY	688	0	688	1	688,	7368,	0,
665	23	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_023541.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_63_ENDKEY	688	0	688	1	688,	23929,	0,
665	23	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_023541.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_63_ENDKEY	688	0	688	1	688,	7368,	0,
618	69	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24616	COX2_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_49_ENDKEY	688	0	687	1	687,	23929,	0,
618	69	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8055	COX2_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_49_ENDKEY	688	0	687	1	687,	7368,	0,
686	2	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_28_ENDKEY	688	0	688	1	688,	23929,	0,
686	2	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_28_ENDKEY	688	0	688	1	688,	7368,	0,
680	8	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_27_ENDKEY	688	0	688	1	688,	23929,	0,
680	8	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_27_ENDKEY	688	0	688	1	688,	7368,	0,
623	65	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_008830.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_51_ENDKEY	688	0	688	1	688,	23929,	0,
623	65	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_008830.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_51_ENDKEY	688	0	688	1	688,	7368,	0,
680	8	0	0	0	0	0	0	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_29_ENDKEY	688	0	688	1	688,	23929,	0,
680	8	0	0	0	0	0	0	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_29_ENDKEY	688	0	688	1	688,	7368,	0,
590	91	0	0	0	0	0	0	++	91407-(circular)	26561	24846	25527	ATP6_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_63_ENDKEY	681	0	681	1	681,	24846,	0,
590	91	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_63_ENDKEY	681	0	681	1	681,	8285,	0,
1324	48	0	0	1	6	0	0	++	91407-(circular)	26561	10524	11902	ND4_STARTREF_NC_023541.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_100_ENDKEY	1372	0	1372	2	111,1261,	10524,10641,	0,111,
1006	134	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_101_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1137	3	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_71_ENDKEY	1140	0	1140	1	1140,	14505,	0,
1023	117	0	0	0	0	0	0	++	91407-(circular)	26561	14505	15645	CYTB_STARTREF_NC_008830.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_96_ENDKEY	1140	0	1140	1	1140,	14505,	0,
772	12	0	0	0	0	0	0	++	91407-(circular)	26561	25526	26310	COX3_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_54_ENDKEY	784	0	784	1	784,	25526,	0,
772	12	0	0	0	0	0	0	++	91407-(circular)	26561	8965	9749	COX3_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_54_ENDKEY	784	0	784	1	784,	8965,	0,
696	87	0	0	0	0	0	0	++	91407-(circular)	26561	25526	26309	COX3_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_66_ENDKEY	784	0	783	1	783,	25526,	0,
696	87	0	0	0	0	0	0	++	91407-(circular)	26561	8965	9748	COX3_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_66_ENDKEY	784	0	783	1	783,	8965,	0,
784	0	0	0	0	0	0	0	++	91407-(circular)	26561	25526	26310	COX3_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_38_ENDKEY	784	0	784	1	784,	25526,	0,
784	0	0	0	0	0	0	0	++	91407-(circular)	26561	8965	9749	COX3_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_38_ENDKEY	784	0	784	1	784,	8965,	0,
779	5	0	0	0	0	0	0	++	91407-(circular)	26561	25526	26310	COX3_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_37_ENDKEY	784	0	784	1	784,	25526,	0,
779	5	0	0	0	0	0	0	++	91407-(circular)	26561	8965	9749	COX3_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_37_ENDKEY	784	0	784	1	784,	8965,	0,
779	5	0	0	0	0	0	0	++	91407-(circular)	26561	25526	26310	COX3_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_39_ENDKEY	784	0	784	1	784,	25526,	0,
779	5	0	0	0	0	0	0	++	91407-(circular)	26561	8965	9749	COX3_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_39_ENDKEY	784	0	784	1	784,	8965,	0,
1514	37	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23788	COX1_STARTREF_NC_039090.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1551	0	1551	1	1551,	22237,	0,
1514	37	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7227	COX1_STARTREF_NC_039090.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1551	0	1551	1	1551,	5676,	0,
1510	35	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_026992.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_37_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1510	35	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_026992.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_37_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1509	36	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1509	36	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_024860.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1509	36	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1509	36	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1365	180	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_24_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1365	180	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_24_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1544	1	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_23_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1544	1	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_014692.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_23_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1530	15	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_22_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1530	15	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_012095.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_22_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1375	170	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_008830.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_26_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1375	170	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_008830.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_26_ENDKEY	1545	0	1545	1	1545,	5676,	0,
1530	15	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_24_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1530	15	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_000845.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_24_ENDKEY	1545	0	1545	1	1545,	5676,	0,
620	61	0	0	0	0	0	0	++	91407-(circular)	26561	24846	25527	ATP6_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_57_ENDKEY	681	0	681	1	681,	24846,	0,
620	61	0	0	0	0	0	0	++	91407-(circular)	26561	8285	8966	ATP6_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_57_ENDKEY	681	0	681	1	681,	8285,	0,
651	16	0	0	1	21	1	15	++	91407-(circular)	26561	23929	24617	COX2_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_63_ENDKEY	682	0	682	2	504,163,	23929,24454,	0,519,
651	16	0	0	1	21	1	15	++	91407-(circular)	26561	7368	8056	COX2_STARTREF_NC_023536.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_63_ENDKEY	682	0	682	2	504,163,	7368,7893,	0,519,
1396	149	0	0	0	0	0	0	++	91407-(circular)	26561	22237	23782	COX1_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1545	0	1545	1	1545,	22237,	0,
1396	149	0	0	0	0	0	0	++	91407-(circular)	26561	5676	7221	COX1_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	1545	0	1545	1	1545,	5676,	0,
955	87	0	0	0	0	0	0	++	91407-(circular)	26561	20813	21855	ND2_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_22_ENDKEY	1042	0	1042	1	1042,	20813,	0,
955	87	0	0	0	0	0	0	++	91407-(circular)	26561	4252	5294	ND2_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_22_ENDKEY	1042	0	1042	1	1042,	4252,	0,
916	126	0	0	0	0	0	0	++	91407-(circular)	26561	20813	21855	ND2_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_14_ENDKEY	1042	0	1042	1	1042,	20813,	0,
916	126	0	0	0	0	0	0	++	91407-(circular)	26561	4252	5294	ND2_STARTREF_NC_020737.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_14_ENDKEY	1042	0	1042	1	1042,	4252,	0,
892	63	0	0	0	0	0	0	++	91407-(circular)	26561	19648	20603	ND1_STARTREF_NC_043879.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_13_ENDKEY	955	0	955	1	955,	19648,	0,
